,FIPS,state,county,tract,pop_00,white_00,hu_00,ohu_00,rhu_00,total_25_00,male_25_col_bd_00,male_25_col_md_00,male_25_col_psd_00,male_25_col_phd_00,female_25_col_bd_00,female_25_col_md_00,female_25_col_psd_00,female_25_col_phd_00,hh_00,I_10000_00,I_15000_00,I_20000_00,I_25000_00,I_30000_00,I_35000_00,I_40000_00,I_45000_00,I_50000_00,I_60000_00,I_75000_00,I_100000_00,I_125000_00,I_150000_00,I_200000_00,I_201000_00,hinc_00,mrent_00,mhval_00
7187,06065043703,06,065,43703,2270,1808,946,775,171,1642,48,19,0,12,36,0,15,0,915,59,108,58,98,63,93,71,55,42,98,69,55,16,21,9,0,33689,797,70400
7188,06065043704,06,065,43704,2801,1834,1028,884,144,1757,54,12,9,0,72,22,7,0,1013,97,66,102,81,31,43,75,64,25,76,145,127,56,10,11,4,40777,486,93000
7189,06065043802,06,065,43802,5033,3987,1947,1547,400,3361,142,85,22,17,172,77,8,0,1949,203,139,173,129,137,76,105,91,116,203,306,182,35,37,17,0,40406,643,113900
7190,06065043805,06,065,43805,3441,2310,1367,857,510,2197,36,22,18,6,29,25,12,0,1376,153,129,121,127,165,67,80,83,37,143,121,76,37,13,17,7,29828,430,74200
7191,06065043806,06,065,43806,7876,5645,3559,3101,458,6263,376,208,49,56,266,119,39,25,3544,318,261,281,363,270,219,227,198,149,246,385,296,175,70,59,27,36271,573,134000
7192,06065043807,06,065,43807,3318,2336,1269,834,435,2145,64,16,12,0,90,38,0,0,1301,154,162,145,111,77,76,67,40,39,69,183,105,40,22,0,11,30067,471,103300
7193,06065043808,06,065,43808,3162,2528,1293,1109,184,2167,151,72,25,20,51,81,18,0,1303,69,66,148,90,134,79,60,99,29,87,85,182,43,21,27,84,40404,608,114500
7194,06065043809,06,065,43809,2985,2635,1310,1180,130,2424,98,47,14,10,99,60,20,8,1280,60,66,89,114,120,141,109,81,58,97,98,121,70,23,19,14,38109,513,108600
7195,06065043900,06,065,43900,5433,3132,1786,1112,674,3119,103,55,0,30,100,56,14,5,1795,129,160,122,173,146,94,120,80,112,182,187,175,77,18,15,5,38528,571,97700
7196,06065044000,06,065,44000,1992,802,641,240,401,1062,4,0,4,0,17,6,16,0,632,118,104,69,37,54,42,36,46,40,47,20,0,14,5,0,0,23636,447,69600
7197,06065044101,06,065,44101,2632,955,917,379,538,1440,11,0,14,0,15,0,0,0,1021,186,117,174,97,103,39,48,9,27,93,67,34,0,14,0,13,21444,496,80800
7198,06065044102,06,065,44102,2444,1238,862,591,271,1385,20,20,0,0,14,15,17,0,769,91,90,80,64,39,53,27,65,25,103,59,54,11,8,0,0,31139,626,69400
7199,06065044103,06,065,44103,3863,2711,1693,1293,400,3043,106,90,35,0,97,33,18,0,1739,218,195,194,119,144,111,98,90,115,138,137,104,17,14,27,18,29984,585,63500
7200,06065044104,06,065,44104,2513,1605,838,712,126,1469,110,40,15,0,62,86,6,0,795,69,42,37,73,51,35,21,60,63,82,105,75,51,21,0,10,46583,700,107900
7201,06065044200,06,065,44200,4822,1058,1418,808,610,2501,51,27,0,0,61,8,5,0,1421,181,154,186,130,95,118,78,95,83,74,126,70,22,0,4,5,28260,479,69100
7202,06065044300,06,065,44300,4019,1508,974,527,447,2221,32,20,5,0,32,5,13,0,970,107,132,56,105,83,70,85,73,46,89,50,31,21,11,0,11,30085,548,81500
7203,06065044401,06,065,44401,3908,3300,1748,1190,558,2920,248,200,49,24,282,150,21,25,1754,155,164,172,94,133,140,85,83,83,158,186,123,58,44,51,25,35766,631,165200
7204,06065044402,06,065,44402,4679,3687,1837,1431,406,3231,186,76,38,34,190,90,20,20,1846,206,113,159,130,103,94,181,146,91,159,176,119,101,28,31,9,38031,657,123500
7205,06065044403,06,065,44403,3250,2159,1227,925,302,2153,83,23,0,0,86,34,0,0,1229,127,131,129,136,135,52,57,45,49,149,110,36,39,14,0,20,28550,609,102200
7206,06065044503,06,065,44503,3544,2202,1443,1134,309,2614,72,54,12,0,116,16,16,12,1552,285,143,145,143,177,129,111,94,42,83,101,78,0,15,0,6,27000,484,53800
7207,06065044504,06,065,44504,4011,3187,1951,1648,303,3138,172,14,11,20,124,35,0,17,1858,325,260,125,145,138,130,108,79,120,139,100,78,66,22,9,14,26779,547,64800
7208,06065044505,06,065,44505,5158,2769,1923,1585,338,3382,146,20,20,0,89,26,38,0,1928,211,172,191,153,95,163,198,102,55,79,273,115,65,18,0,38,34344,636,75600
7209,06065044506,06,065,44506,5844,2612,1987,1472,515,3400,77,16,15,12,106,0,17,0,1979,292,171,211,189,169,230,138,113,71,124,144,86,9,15,8,9,28460,507,56400
7210,06065044507,06,065,44507,4428,1833,1394,799,595,2372,18,31,12,0,55,13,9,0,1393,165,183,183,150,128,125,107,16,48,114,126,39,0,0,9,0,25705,545,54600
7211,06065044508,06,065,44508,4795,3470,1917,1460,457,3396,105,88,11,0,201,71,7,11,1908,176,95,204,104,156,155,102,69,43,264,247,177,68,26,11,11,37841,663,114200
7212,06065044509,06,065,44509,2811,1376,1204,369,835,1693,80,10,0,0,61,11,0,9,1168,305,177,126,99,98,80,54,38,37,60,66,8,9,0,11,0,17383,421,66000
7213,06065044510,06,065,44510,4692,1855,1546,508,1038,2492,86,14,9,0,68,10,0,6,1581,225,225,224,143,163,135,59,97,67,73,75,25,42,17,11,0,23528,506,73900
7214,06065044601,06,065,44601,6198,2896,2494,1310,1184,4055,345,141,72,34,242,74,15,8,2485,384,220,260,184,232,189,151,114,98,182,112,109,83,25,62,80,29072,518,98800
7215,06065044602,06,065,44602,3336,2247,1557,866,691,2284,230,87,53,0,111,85,15,0,1454,216,88,85,186,135,72,49,35,62,44,136,109,106,50,26,55,31371,628,175800
7216,06065044604,06,065,44604,4249,2164,1402,1117,285,2839,179,73,38,8,115,60,55,0,1498,45,106,139,33,107,109,130,108,104,84,195,143,120,36,31,8,43409,779,114800
7217,06065044701,06,065,44701,3602,2429,1779,605,1174,2593,240,55,9,11,125,39,25,6,1717,301,157,201,181,122,88,73,88,62,91,110,97,59,25,27,35,25771,618,149600
7218,06065044702,06,065,44702,2333,291,531,388,143,1312,8,14,12,0,0,0,0,0,595,72,42,64,51,30,32,9,32,66,56,76,43,14,0,8,0,39306,551,65800
7219,06065044804,06,065,44804,3099,997,950,544,406,1842,131,19,13,0,102,45,29,0,921,31,122,61,17,42,55,58,63,51,107,149,86,39,10,8,22,46027,617,108100
7220,06065044805,06,065,44805,1667,1491,953,618,335,1499,164,68,69,42,80,19,18,0,975,57,54,124,47,57,36,83,48,27,85,78,94,63,45,51,26,41844,709,241800
7221,06065044806,06,065,44806,2326,1431,1221,519,702,1866,186,86,39,19,92,33,0,0,1228,201,189,123,142,62,86,53,47,24,67,61,87,40,10,15,21,22053,606,130300
7222,06065044807,06,065,44807,1401,1218,782,430,352,1232,133,70,79,22,107,86,27,9,787,9,24,42,29,68,77,36,39,16,78,94,73,52,23,29,98,56595,598,280900
7223,06065044808,06,065,44808,1768,1398,988,807,181,1578,196,47,24,0,68,38,11,0,1024,83,90,104,104,109,73,70,64,25,60,68,92,37,30,0,15,30902,610,66800
7224,06065044904,06,065,44904,2485,1381,831,667,164,1297,35,6,7,0,30,0,0,0,759,26,32,55,42,27,56,60,28,65,85,148,64,36,21,9,5,48693,971,118800
7225,06065044905,06,065,44905,6756,3688,2037,1601,436,4016,192,120,36,34,181,169,35,9,2108,82,50,130,96,82,175,120,175,66,233,334,255,87,110,83,30,53224,802,142800
7226,06065044906,06,065,44906,6657,1992,1862,1312,550,3748,129,44,101,9,137,10,29,0,1858,182,69,159,53,105,113,187,80,164,257,167,173,101,14,26,8,43516,653,114400
7227,06065044907,06,065,44907,4078,628,1002,358,644,1975,50,17,0,0,38,10,17,0,1001,52,115,95,114,89,122,54,49,29,60,107,36,53,0,19,7,31153,752,89700
7228,06065044909,06,065,44909,5984,5679,3123,2867,256,5493,623,337,358,119,545,181,68,9,3118,115,71,104,55,157,118,119,144,102,215,276,343,243,162,237,657,80488,1224,301900
7229,06065044910,06,065,44910,3394,1681,1013,870,143,2041,266,50,29,0,100,8,9,0,1079,0,23,57,75,60,8,102,71,68,198,64,210,69,42,22,10,55615,1087,130100
7230,06065044911,06,065,44911,4871,3597,2170,1360,810,3378,268,76,31,0,173,98,59,0,2165,159,154,137,166,209,140,230,99,71,220,155,210,149,15,32,19,36958,615,129200
7231,06065044912,06,065,44912,6426,5724,3197,2468,729,5460,829,196,181,14,555,152,50,36,3124,94,123,131,142,137,149,239,177,151,270,255,348,246,150,206,306,57976,891,237400
7232,06065044913,06,065,44913,5287,4512,2724,1806,918,4421,479,172,166,50,426,140,47,26,2713,202,115,139,152,117,182,148,114,189,287,365,233,195,99,103,73,49967,774,180900
7233,06065044914,06,065,44914,7943,7350,4104,3744,360,7285,789,195,210,69,608,263,67,33,4112,206,178,290,238,252,178,215,151,173,419,331,534,283,220,187,257,55216,958,173900
7234,06065044915,06,065,44915,5300,877,1491,340,1151,2706,67,0,10,11,111,28,0,0,1484,227,216,84,180,124,164,81,55,92,68,95,60,17,0,0,21,26215,634,91900
7235,06065044916,06,065,44916,3435,1662,1324,644,680,2011,100,38,0,14,76,21,11,13,1329,124,132,76,110,121,103,88,76,68,140,100,120,17,25,22,7,34911,702,87500
7236,06065045000,06,065,45000,4352,2083,1603,922,681,2882,163,83,5,8,59,19,22,0,1621,125,141,196,90,97,127,140,63,86,156,95,124,97,29,50,5,36232,519,136000
7237,06065045103,06,065,45103,3527,2785,1793,1218,575,2865,289,103,52,28,267,43,29,14,1786,190,145,162,158,146,54,76,90,67,104,114,151,111,79,75,64,37159,578,156500
