,pop_18,white_18,hh_18,hinc_18,mhval_18,mhval_18_se,mrent_18,mrent_18_se,total_25_18,total_25_col_bd_18,total_25_col_md_18,total_25_col_pd_18,total_25_col_phd_18,tot_units_built_18,units_40_49_built_18,units_39_early_built_18,ohu_18,rhu_18,mmhcosts_18,iinc_18,I_10000_18,I_15000_18,I_20000_18,I_25000_18,I_30000_18,I_35000_18,I_40000_18,I_45000_18,I_50000_18,I_60000_18,I_75000_18,I_100000_18,I_125000_18,I_150000_18,I_200000_18,I_201000_18,mov_wc_w_income_18,mov_wc_9000_18,mov_wc_15000_18,mov_wc_25000_18,mov_wc_35000_18,mov_wc_50000_18,mov_wc_65000_18,mov_wc_75000_18,mov_wc_76000_more_18,mov_oc_w_income_18,mov_oc_9000_18,mov_oc_15000_18,mov_oc_25000_18,state_x,county_x,tract_x,mov_oc_35000_18,mov_oc_50000_18,mov_oc_65000_18,mov_oc_75000_18,mov_oc_76000_more_18,mov_os_w_income_18,mov_os_9000_18,mov_os_15000_18,mov_os_25000_18,mov_os_35000_18,mov_os_50000_18,mov_os_65000_18,mov_os_75000_18,mov_os_76000_more_18,mov_fa_w_income_18,mov_fa_9000_18,mov_fa_15000_18,mov_fa_25000_18,mov_fa_35000_18,mov_fa_50000_18,mov_fa_65000_18,mov_fa_75000_18,mov_fa_76000_more_18,FIPS,mhval_12,mhval_12_se,mrent_12,mrent_12_se,mov_wc_w_income_12,mov_wc_9000_12,mov_wc_15000_12,mov_wc_25000_12,mov_wc_35000_12,mov_wc_50000_12,mov_wc_65000_12,mov_wc_75000_12,mov_wc_76000_more_12,mov_oc_w_income_12,mov_oc_9000_12,mov_oc_15000_12,mov_oc_25000_12,mov_oc_35000_12,mov_oc_50000_12,mov_oc_65000_12,mov_oc_75000_12,mov_oc_76000_more_12,mov_os_w_income_12,mov_os_9000_12,mov_os_15000_12,mov_os_25000_12,mov_os_35000_12,mov_os_50000_12,mov_os_65000_12,mov_os_75000_12,mov_os_76000_more_12,mov_fa_w_income_12,mov_fa_9000_12,mov_fa_15000_12,mov_fa_25000_12,mov_fa_35000_12,mov_fa_50000_12,mov_fa_65000_12,mov_fa_75000_12,mov_fa_76000_more_12,iinc_12,state_y,county_y,tract_y
10,6580.0,5832.0,2160.0,124571.0,370000.0,16189.0,-666666666.0,-222222222.0,4531.0,1202.0,785.0,167.0,101.0,2160.0,10.0,57.0,2107.0,53.0,2256.0,53835.0,0.0,0.0,30.0,36.0,0.0,25.0,15.0,47.0,16.0,188.0,87.0,407.0,235.0,276.0,432.0,366.0,148.0,24.0,0.0,0.0,31.0,19.0,24.0,0.0,50.0,148.0,0.0,24.0,41.0,17,197,881105,0.0,17.0,26.0,0.0,40.0,33.0,0.0,0.0,11.0,0.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17197881105,358700.0,22077.0,1857.0,1029.0,132.0,39.0,0.0,20.0,0.0,7.0,33.0,33.0,0.0,70.0,19.0,0.0,0.0,30.0,0.0,10.0,0.0,11.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37675.0,17,197,881105
11,7593.0,3069.0,2226.0,81898.0,192400.0,14360.0,1716.0,103.0,4529.0,912.0,342.0,64.0,18.0,2410.0,29.0,64.0,1838.0,388.0,1673.0,31700.0,49.0,64.0,15.0,64.0,29.0,80.0,57.0,145.0,119.0,159.0,222.0,430.0,241.0,251.0,263.0,38.0,233.0,69.0,44.0,0.0,0.0,66.0,33.0,21.0,0.0,309.0,88.0,0.0,14.0,17,197,880105,0.0,12.0,56.0,121.0,18.0,36.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,19.0,18.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,17197880105,212300.0,17179.0,1815.0,227.0,38.0,0.0,0.0,14.0,0.0,13.0,0.0,11.0,0.0,102.0,55.0,32.0,0.0,0.0,6.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,10.0,0.0,0.0,0.0,12.0,0.0,30377.0,17,197,880105
12,5319.0,2680.0,1791.0,92561.0,216200.0,17913.0,1703.0,98.0,3671.0,723.0,423.0,27.0,36.0,1862.0,20.0,30.0,1537.0,254.0,1611.0,34740.0,72.0,35.0,64.0,28.0,15.0,13.0,49.0,76.0,28.0,212.0,92.0,370.0,271.0,213.0,110.0,143.0,93.0,0.0,24.0,10.0,0.0,0.0,47.0,0.0,12.0,98.0,28.0,0.0,0.0,17,197,880109,21.0,36.0,13.0,0.0,0.0,67.0,10.0,0.0,12.0,0.0,0.0,0.0,0.0,45.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,17197880109,209700.0,13385.0,1982.0,394.0,72.0,26.0,0.0,17.0,14.0,0.0,15.0,0.0,0.0,66.0,11.0,0.0,6.0,8.0,27.0,0.0,14.0,0.0,58.0,12.0,0.0,11.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28523.0,17,197,880109
13,2206.0,985.0,645.0,95046.0,184200.0,17817.0,1450.0,497.0,1398.0,266.0,122.0,23.0,11.0,656.0,0.0,33.0,597.0,48.0,1503.0,37157.0,0.0,2.0,20.0,17.0,5.0,27.0,22.0,12.0,19.0,36.0,62.0,160.0,141.0,78.0,35.0,9.0,51.0,5.0,0.0,0.0,39.0,4.0,0.0,0.0,3.0,27.0,3.0,0.0,0.0,17,197,880112,0.0,5.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17197880112,190300.0,14676.0,1609.0,262.0,63.0,22.0,0.0,29.0,0.0,12.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,5.0,53.0,0.0,0.0,52.0,12.0,15.0,0.0,0.0,0.0,0.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26937.0,17,197,880112
14,3780.0,742.0,1052.0,47300.0,135800.0,21343.0,1360.0,128.0,2390.0,305.0,103.0,13.0,7.0,1148.0,9.0,7.0,522.0,530.0,1314.0,23611.0,34.0,27.0,87.0,39.0,24.0,122.0,107.0,63.0,72.0,86.0,67.0,117.0,94.0,28.0,71.0,14.0,118.0,32.0,23.0,44.0,2.0,17.0,0.0,0.0,0.0,138.0,25.0,0.0,38.0,17,197,880113,24.0,25.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17197880113,145900.0,14930.0,1500.0,198.0,47.0,15.0,0.0,10.0,5.0,17.0,0.0,0.0,0.0,87.0,23.0,21.0,0.0,7.0,9.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,25216.0,17,197,880113
15,4132.0,1520.0,1257.0,53570.0,122900.0,10368.0,889.0,74.0,2267.0,107.0,82.0,0.0,11.0,1431.0,187.0,833.0,644.0,613.0,964.0,24200.0,87.0,44.0,54.0,45.0,30.0,70.0,132.0,80.0,36.0,215.0,150.0,148.0,57.0,63.0,46.0,0.0,330.0,59.0,47.0,157.0,61.0,0.0,1.0,0.0,5.0,174.0,22.0,17.0,28.0,17,197,881800,20.0,37.0,28.0,0.0,22.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17197881800,140500.0,13728.0,820.0,45.0,406.0,151.0,74.0,28.0,108.0,12.0,13.0,20.0,0.0,67.0,12.0,14.0,35.0,6.0,0.0,0.0,0.0,0.0,12.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23700.0,17,197,881800
16,5391.0,511.0,1685.0,41281.0,227300.0,40797.0,976.0,75.0,3301.0,603.0,186.0,12.0,0.0,1818.0,88.0,1167.0,597.0,1088.0,1023.0,25307.0,123.0,129.0,85.0,154.0,126.0,96.0,109.0,106.0,23.0,84.0,162.0,174.0,191.0,54.0,49.0,20.0,74.0,15.0,0.0,6.0,0.0,27.0,10.0,0.0,16.0,37.0,0.0,0.0,18.0,17,031,310900,19.0,0.0,0.0,0.0,0.0,38.0,9.0,9.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17031310900,252100.0,41196.0,733.0,46.0,502.0,127.0,45.0,192.0,92.0,46.0,0.0,0.0,0.0,16.0,0.0,6.0,0.0,0.0,0.0,10.0,0.0,0.0,90.0,20.0,48.0,22.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19018.0,17,031,310900
17,1659.0,0.0,799.0,37806.0,164700.0,24386.0,939.0,47.0,1156.0,154.0,49.0,6.0,0.0,1136.0,79.0,301.0,151.0,648.0,975.0,19105.0,134.0,41.0,66.0,57.0,56.0,19.0,66.0,146.0,35.0,22.0,17.0,123.0,6.0,0.0,11.0,0.0,70.0,9.0,0.0,26.0,8.0,18.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,17,031,420500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17031420500,206700.0,42517.0,775.0,40.0,180.0,35.0,76.0,32.0,30.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14816.0,17,031,420500
18,2756.0,86.0,1087.0,29583.0,88900.0,43744.0,946.0,73.0,1703.0,158.0,126.0,22.0,0.0,1430.0,87.0,661.0,298.0,789.0,931.0,22596.0,293.0,92.0,20.0,71.0,69.0,71.0,130.0,45.0,81.0,10.0,83.0,79.0,18.0,25.0,0.0,0.0,295.0,59.0,67.0,76.0,73.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,031,430400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17031430400,184100.0,77059.0,949.0,145.0,373.0,132.0,40.0,32.0,51.0,43.0,52.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18833.0,17,031,430400
19,1920.0,83.0,753.0,30493.0,240100.0,33555.0,748.0,117.0,1264.0,210.0,137.0,0.0,1.0,883.0,172.0,406.0,269.0,484.0,948.0,23578.0,139.0,30.0,117.0,61.0,22.0,38.0,42.0,27.0,33.0,14.0,51.0,15.0,59.0,28.0,41.0,36.0,62.0,23.0,7.0,22.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,17,031,430600,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17031430600,275000.0,191350.0,883.0,86.0,141.0,10.0,22.0,15.0,57.0,25.0,12.0,0.0,0.0,31.0,10.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28409.0,17,031,430600
20,2547.0,2.0,932.0,30714.0,118200.0,8429.0,897.0,88.0,1795.0,192.0,243.0,10.0,0.0,1168.0,137.0,646.0,411.0,521.0,919.0,21310.0,141.0,102.0,93.0,65.0,63.0,21.0,4.0,22.0,34.0,91.0,68.0,32.0,107.0,73.0,0.0,16.0,184.0,94.0,14.0,39.0,0.0,0.0,17.0,20.0,0.0,12.0,0.0,0.0,0.0,17,031,440900,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17031440900,150300.0,12589.0,950.0,223.0,26.0,0.0,10.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19241.0,17,031,440900
21,3424.0,35.0,1118.0,35000.0,88500.0,26400.0,1056.0,126.0,2033.0,257.0,86.0,12.0,1.0,1776.0,581.0,1064.0,426.0,692.0,1038.0,19626.0,124.0,98.0,62.0,77.0,97.0,101.0,23.0,100.0,37.0,155.0,78.0,86.0,56.0,5.0,0.0,19.0,158.0,29.0,0.0,80.0,17.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,17,031,460100,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17031460100,116600.0,35923.0,759.0,75.0,314.0,68.0,0.0,86.0,57.0,47.0,34.0,0.0,22.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,16.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,26.0,0.0,9.0,17.0,0.0,0.0,0.0,0.0,0.0,23403.0,17,031,460100
22,2938.0,46.0,1100.0,40250.0,140200.0,20124.0,943.0,233.0,2047.0,294.0,104.0,8.0,27.0,1286.0,515.0,472.0,703.0,397.0,1057.0,22062.0,111.0,63.0,106.0,95.0,74.0,62.0,36.0,44.0,32.0,102.0,47.0,96.0,151.0,26.0,38.0,17.0,182.0,89.0,7.0,53.0,23.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,17,031,480500,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17031480500,156600.0,12301.0,1096.0,407.0,415.0,158.0,121.0,54.0,28.0,12.0,31.0,11.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19403.0,17,031,480500
23,3257.0,656.0,1163.0,38798.0,444200.0,80379.0,1488.0,103.0,1697.0,560.0,364.0,52.0,124.0,1328.0,7.0,292.0,132.0,1031.0,1495.0,26610.0,234.0,73.0,39.0,106.0,52.0,26.0,64.0,18.0,64.0,97.0,59.0,82.0,81.0,68.0,59.0,41.0,401.0,153.0,17.0,30.0,139.0,24.0,21.0,0.0,17.0,100.0,35.0,18.0,20.0,17,031,283100,5.0,5.0,0.0,7.0,10.0,63.0,17.0,0.0,13.0,7.0,0.0,10.0,16.0,0.0,38.0,15.0,8.0,15.0,0.0,0.0,0.0,0.0,0.0,17031283100,548800.0,204429.0,1299.0,65.0,277.0,168.0,9.0,16.0,10.0,0.0,12.0,18.0,44.0,39.0,28.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,16.0,0.0,17.0,62.0,0.0,35.0,0.0,11.0,119.0,25.0,19.0,6.0,24.0,19.0,26.0,0.0,0.0,28107.0,17,031,283100
