"Buffer","Agency","Line(s)","Station Name","Year Opened","Latitude","Longitude"
"Existing Transit","Metra","Milwaukee North(MD-N)","Prairie Crossing Metra","Pre-2000",42.3208333,-88.0152778
"Existing Transit","Metra","Milwaukee North(MD-N)","Round Lake Metra","Pre-2000",42.3544444,-88.0941667
"Existing Transit","Metra","Milwaukee West(MD-W)","Bartlett Metra","Pre-2000",41.9922222,-88.1838889
"Existing Transit","Metra","Milwaukee West(MD-W)","Bensenville Metra","Pre-2000",41.9569444,-87.9419444
"Existing Transit","Metra","Milwaukee West(MD-W)","Big Timber Metra","Pre-2000",42.0586111,-88.3277778
"Existing Transit","Metra","Milwaukee West(MD-W)","Elgin Metra","Pre-2000",42.0361111,-88.2861111
"Existing Transit","Metra","Milwaukee West(MD-W)","Elmwood Park Metra","Pre-2000",41.9247222,-87.8147222
"Existing Transit","Metra","Milwaukee West(MD-W)","Franklin Park Metra","Pre-2000",41.9366667,-87.8663889
"Existing Transit","Metra","Milwaukee West(MD-W)","Galewood Metra","Pre-2000",41.9163889,-87.7858333
"Existing Transit","Metra","Milwaukee West(MD-W)","Grand/Cicero Metra","2006",41.9144444,-87.7461111
"Existing Transit","Metra","Milwaukee West(MD-W)","Hanover Park Metra","Pre-2000",41.9880556,-88.1491667
"Existing Transit","Metra","Milwaukee West(MD-W)","Hanson Park Metra","Pre-2000",41.9166667,-87.7669444
"Existing Transit","Metra","Milwaukee West(MD-W)","Itasca Metra","Pre-2000",41.9713889,-88.0141667
"Existing Transit","Metra","Milwaukee West(MD-W)","Mannheim Metra","Pre-2000",41.9416667,-87.8833333
"Existing Transit","Metra","Milwaukee West(MD-W)","Mars Metra","Pre-2000",41.9191667,-87.7944444
"Existing Transit","Metra","Milwaukee West(MD-W)","Medinah Metra","Pre-2000",41.9780556,-88.0508333
"Existing Transit","Metra","Milwaukee West(MD-W)","Mont Clare Metra","Pre-2000",41.9216667,-87.8016667
"Existing Transit","Metra","Milwaukee West(MD-W)","National St Metra","Pre-2000",42.0263889,-88.2788889
"Existing Transit","Metra","Milwaukee West(MD-W)","Roselle Metra","Pre-2000",41.9813889,-88.0672222
"Existing Transit","Metra","Milwaukee West(MD-W)","Schaumburg Metra","Pre-2000",41.9891667,-88.1180556
"Existing Transit","Metra","Milwaukee West(MD-W)","Wood Dale Metra","Pre-2000",41.9625,-87.9752778
"Existing Transit","Metra","Milwaukee West(MD-W), Milwaukee North(MD-N), North Central Service(NCS)","Western Ave Metra","Pre-2000",41.8891667,-87.6880556
"Existing Transit","Metra","North Central Service(NCS)","Antioch Metra","Pre-2000",42.4811111,-88.0925
"Existing Transit","Metra","North Central Service(NCS)","Buffalo Grove Metra","Pre-2000",42.1686111,-87.9413889
"Existing Transit","Metra","North Central Service(NCS)","Franklin Pk Metra","2006",41.9377778,-87.86
"Existing Transit","Metra","North Central Service(NCS)","Lake Villa Metra","Pre-2000",42.4175,-88.0794444
"Existing Transit","Metra","North Central Service(NCS)","Mundelein Metra","Pre-2000",42.2669444,-87.9980556
"Existing Transit","Metra","North Central Service(NCS)","O'Hare Transfer Metra","Pre-2000",41.995,-87.8805556
"Existing Transit","Metra","North Central Service(NCS)","Prairie Crossing. Metra","Pre-2000",42.3180556,-88.0172222
"Existing Transit","Metra","North Central Service(NCS)","Prairie View Metra","Pre-2000",42.1980556,-87.9558333
"Existing Transit","Metra","North Central Service(NCS)","Prospect Hts Metra","Pre-2000",42.0922222,-87.9080556
"Existing Transit","Metra","North Central Service(NCS)","Rosemont Metra","2006",41.9761111,-87.8738889
"Existing Transit","Metra","North Central Service(NCS)","Round Lake Beach Metra","Pre-2000",42.385,-88.0655556
"Existing Transit","Metra","North Central Service(NCS)","Schiller Park Metra","2006",41.9627778,-87.8705556
"Existing Transit","Metra","North Central Service(NCS)","Vernon Hills Metra","Pre-2000",42.2155556,-87.9644444
"Existing Transit","Metra","North Central Service(NCS)","Washington St (Grayslake) Metra","2006",42.3591667,-88.0505556
"Existing Transit","Metra","North Central Service(NCS)","Wheeling Metra","Pre-2000",42.1363889,-87.9272222
"Existing Transit","Metra","North Central Service(NCS), Milwaukee West(MD-W)","River Grove Metra","Pre-2000",41.9311111,-87.8361111
"Existing Transit","Metra","Rock Island(RI)","103rd St Metra","Pre-2000",41.7061111,-87.6688889
"Existing Transit","Metra","Rock Island(RI)","103rd St.-Washington Hts. Metra","Pre-2000",41.7055556,-87.6558333
"Existing Transit","Metra","Rock Island(RI)","107th St Metra","Pre-2000",41.6988889,-87.67
"Existing Transit","Metra","Rock Island(RI)","111th St Metra","Pre-2000",41.6927778,-87.6705556
"Existing Transit","Metra","Rock Island(RI)","115th St Metra","Pre-2000",41.685,-87.6716667
"Existing Transit","Metra","Rock Island(RI)","119th St Metra","Pre-2000",41.6763889,-87.6725
"Existing Transit","Metra","Rock Island(RI)","123rd St Metra","Pre-2000",41.67,-87.6736111
"Existing Transit","Metra","Rock Island(RI)","91st St Metra","Pre-2000",41.7280556,-87.6672222
"Existing Transit","Metra","Rock Island(RI)","95th St.-Longwood Metra","Pre-2000",41.7211111,-87.6502778
"Existing Transit","Metra","Rock Island(RI)","95th St Metra","Pre-2000",41.7213889,-87.6672222
"Existing Transit","Metra","Rock Island(RI)","99th St Metra","Pre-2000",41.7136111,-87.6675
"Existing Transit","Metra","Rock Island(RI)","Blue Island-Vermont Metra","Pre-2000",41.6547222,-87.6777778
"Existing Transit","Metra","Rock Island(RI)","Brainerd Metra","Pre-2000",41.7322222,-87.6588889
"Existing Transit","Metra","Rock Island(RI)","Gresham Metra","Pre-2000",41.7363889,-87.6447222
"Existing Transit","Metra","Rock Island(RI)","Hickory Creek Metra","Pre-2000",41.5486111,-87.8455556
"Existing Transit","Metra","Rock Island(RI)","LaSalle Street Metra","Pre-2000",41.8763889,-87.6322222
"Existing Transit","Metra","Rock Island(RI)","Midlothian Metra","Pre-2000",41.6263889,-87.7116667
"Existing Transit","Metra","Rock Island(RI)","Mokena Metra","Pre-2000",41.5308333,-87.8866667
"Existing Transit","Metra","Rock Island(RI)","New Lenox Metra","Pre-2000",41.5144444,-87.9652778
"Existing Transit","Metra","Rock Island(RI)","Oak Forest Metra","Pre-2000",41.6044444,-87.7383333
"Existing Transit","Metra","Rock Island(RI)","Prairie St Metra","Pre-2000",41.6625,-87.675
"Existing Transit","Metra","Rock Island(RI)","Robbins Metra","Pre-2000",41.6408333,-87.6944444
"Existing Transit","Metra","Rock Island(RI)","Tinley-80th Metra","Pre-2000",41.5644444,-87.8094444
"Existing Transit","Metra","Rock Island(RI)","Tinley Park Metra","Pre-2000",41.5758333,-87.7827778
"Existing Transit","Metra","Southwest Service(SWS)","Ashburn Metra","Pre-2000",41.7416667,-87.7125
"Existing Transit","Metra","Southwest Service(SWS)","Chicago Ridge Metra","Pre-2000",41.7033333,-87.7802778
"Existing Transit","Metra","Southwest Service(SWS)","Laraway Road Metra","2006",41.4847222,-87.9597222
"Existing Transit","Metra","Southwest Service(SWS)","Manhattan Metra","2006",41.4183333,-87.9891667
"Existing Transit","Metra","Southwest Service(SWS)","Oak Lawn Metra","Pre-2000",41.7194444,-87.7486111
"Existing Transit","Metra","Southwest Service(SWS)","Orland Park 143rd Metra","Pre-2000",41.6305556,-87.8591667
"Existing Transit","Metra","Southwest Service(SWS)","Orland Park 153rd Metra","Pre-2000",41.6094444,-87.8733333
"Existing Transit","Metra","Southwest Service(SWS)","Orland Park 179th Metra","Pre-2000",41.5638889,-87.9025
"Existing Transit","Metra","Southwest Service(SWS)","Palos Heights Metra","Pre-2000",41.6819444,-87.8069444
"Existing Transit","Metra","Southwest Service(SWS)","Palos Park Metra","Pre-2000",41.6688889,-87.8202778
"Existing Transit","Metra","Southwest Service(SWS)","Worth Metra","Pre-2000",41.6913889,-87.7958333
"Existing Transit","Metra","Southwest Service(SWS)","Wrightwood Metra","Pre-2000",41.7488889,-87.7036111
"Existing Transit","Metra","Union Pacific North(UP-N)","Braeside Metra","Pre-2000",42.1527778,-87.7725
"Existing Transit","Metra","Union Pacific North(UP-N)","Central St. Metra","Pre-2000",42.0641667,-87.6980556
"Existing Transit","Metra","Union Pacific North(UP-N)","Evanston (Davis St.) Metra","Pre-2000",42.0480556,-87.6847222
"Existing Transit","Metra","Union Pacific North(UP-N)","Fort Sheridan Metra","Pre-2000",42.2175,-87.8208333
"Existing Transit","Metra","Union Pacific North(UP-N)","Glencoe Metra","Pre-2000",42.1355556,-87.7580556
"Existing Transit","Metra","Union Pacific North(UP-N)","Great Lakes Metra","Pre-2000",42.3069444,-87.8463889
"Existing Transit","Metra","Union Pacific North(UP-N)","Highland Park Metra","Pre-2000",42.1833333,-87.7975
"Existing Transit","Metra","Union Pacific North(UP-N)","Highwood Metra","Pre-2000",42.2033333,-87.8105556
"Existing Transit","Metra","Union Pacific North(UP-N)","Hubbard Woods Metra","Pre-2000",42.1180556,-87.7436111
"Existing Transit","Metra","Union Pacific North(UP-N)","Indian Hill Metra","Pre-2000",42.0944444,-87.7238889
"Existing Transit","Metra","Union Pacific North(UP-N)","Kenilworth Metra","Pre-2000",42.0863889,-87.7166667
"Existing Transit","Metra","Union Pacific North(UP-N)","Kenosha Metra","Pre-2000",42.5858333,-87.8258333
"Existing Transit","Metra","Union Pacific North(UP-N)","Lake Bluff Metra","Pre-2000",42.2797222,-87.8466667
"Existing Transit","Metra","Union Pacific North(UP-N)","Lake Forest. Metra","Pre-2000",42.2525,-87.8397222
"Existing Transit","Metra","Union Pacific North(UP-N)","Main St. Metra","Pre-2000",42.0333333,-87.68
"Existing Transit","Metra","Union Pacific North(UP-N)","North Chicago Metra","Pre-2000",42.3286111,-87.8369444
"Existing Transit","Metra","Union Pacific North(UP-N)","Ravenswood Metra","Pre-2000",41.9683333,-87.6744444
"Existing Transit","Metra","Union Pacific North(UP-N)","Ravinia Metra","Pre-2000",42.165,-87.7827778
"Existing Transit","Metra","Union Pacific North(UP-N)","Ravinia Park Metra","Pre-2000",42.1580556,-87.7769444
"Existing Transit","Metra","Union Pacific North(UP-N)","Rogers Park Metra","Pre-2000",42.0094444,-87.6755556
"Existing Transit","Metra","Union Pacific North(UP-N)","Waukegan Metra","Pre-2000",42.3605556,-87.8283333
"Existing Transit","Metra","Union Pacific North(UP-N)","Wilmette Metra","Pre-2000",42.0772222,-87.7091667
"Existing Transit","Metra","Union Pacific North(UP-N)","Winnetka Metra","Pre-2000",42.1052778,-87.7327778
"Existing Transit","Metra","Union Pacific North(UP-N)","Winthrop Harbor Metra","Pre-2000",42.4827778,-87.8161111
"Existing Transit","Metra","Union Pacific North(UP-N)","Zion Metra","Pre-2000",42.4491667,-87.8180556
"Existing Transit","Metra","Union Pacific North(UP-N), Union Pacific Northwest(UP-NW)","Clybourn Metra","Pre-2000",41.9169444,-87.6680556
"Existing Transit","Metra","Union Pacific Northwest(UP-NW)","Arlington Heights Metra","Pre-2000",42.0841667,-87.9836111
"Existing Transit","Metra","Union Pacific Northwest(UP-NW)","Arlington Park Metra","Pre-2000",42.0952778,-88.0091667
"Existing Transit","Metra","Union Pacific Northwest(UP-NW)","Barrington Metra","Pre-2000",42.1527778,-88.1319444
"Existing Transit","Metra","Union Pacific Northwest(UP-NW)","Cary Metra","Pre-2000",42.2088889,-88.2413889
"Existing Transit","Metra","Union Pacific Northwest(UP-NW)","Crystal Lake Metra","Pre-2000",42.2441667,-88.3172222
"Existing Transit","Metra","Union Pacific Northwest(UP-NW)","Cumberland Metra","Pre-2000",42.0525,-87.9122222
"Existing Transit","Metra","Union Pacific Northwest(UP-NW)","Dee Road Metra","Pre-2000",42.0241667,-87.8561111
"Existing Transit","Metra","Union Pacific Northwest(UP-NW)","Des Plaines Metra","Pre-2000",42.0408333,-87.8866667
"Existing Transit","Metra","Union Pacific Northwest(UP-NW)","Edison Park Metra","Pre-2000",42.0022222,-87.8175
"Existing Transit","Metra","Union Pacific Northwest(UP-NW)","Fox River Grove Metra","Pre-2000",42.1977778,-88.2194444
"Existing Transit","Metra","Union Pacific Northwest(UP-NW)","Gladstone Park Metra","Pre-2000",41.9797222,-87.7780556
"Existing Transit","Metra","Union Pacific Northwest(UP-NW)","Harvard Metra","Pre-2000",42.4197222,-88.6175
"Existing Transit","Metra","Union Pacific Northwest(UP-NW)","Irving Park Metra","Pre-2000",41.9525,-87.7297222
"Existing Transit","Metra","Union Pacific Northwest(UP-NW)","Jefferson Park Metra","Pre-2000",41.9713889,-87.7633333
"Existing Transit","Metra","Union Pacific Northwest(UP-NW)","McHenry Metra","Pre-2000",42.3433333,-88.2761111
"Existing Transit","Metra","Union Pacific Northwest(UP-NW)","Mt. Prospect Metra","Pre-2000",42.0630556,-87.9361111
"Existing Transit","Metra","Union Pacific Northwest(UP-NW)","Norwood Park Metra","Pre-2000",41.9916667,-87.7988889
"Existing Transit","Metra","Union Pacific Northwest(UP-NW)","Palatine Metra","Pre-2000",42.1130556,-88.0483333
"Existing Transit","Metra","Union Pacific Northwest(UP-NW)","Park Ridge Metra","Pre-2000",42.0102778,-87.8316667
"Existing Transit","Metra","Union Pacific Northwest(UP-NW)","Pingree Road Metra","2005",42.2341667,-88.2980556
"Existing Transit","Metra","Union Pacific Northwest(UP-NW)","Woodstock Metra","Pre-2000",42.3169444,-88.4475
"Existing Transit","Metra","Union Pacific Northwest(UP-NW), Union Pacific West(UP-W), Union Pacific North(UP-N)","Chicago OTC Metra","Pre-2000",41.8822222,-87.6405556
"Existing Transit","Metra","Union Pacific West(UP-W)","Bellwood Metra","Pre-2000",41.8913889,-87.8825
"Existing Transit","Metra","Union Pacific West(UP-W)","Berkeley Metra","Pre-2000",41.8961111,-87.9152778
"Existing Transit","Metra","Union Pacific West(UP-W)","College Ave Metra","Pre-2000",41.8683333,-88.0902778
"Existing Transit","Metra","Union Pacific West(UP-W)","Elburn Metra","2006",41.8905556,-88.4638889
"Existing Transit","Metra","Union Pacific West(UP-W)","Elmhurst Metra","Pre-2000",41.8997222,-87.9408333
"Existing Transit","Metra","Union Pacific West(UP-W)","Geneva Metra","Pre-2000",41.8816667,-88.31
"Existing Transit","Metra","Union Pacific West(UP-W)","Glen Ellyn Metra","Pre-2000",41.8766667,-88.0647222
"Existing Transit","Metra","Union Pacific West(UP-W)","Kedzie Metra","Pre-2000",41.8883333,-87.7069444
"Existing Transit","Metra","Union Pacific West(UP-W)","La Fox Metra","2006",41.8866667,-88.4122222
"Existing Transit","Metra","Union Pacific West(UP-W)","Lombard Metra","Pre-2000",41.8866667,-88.0186111
"Existing Transit","Metra","Union Pacific West(UP-W)","Maywood Metra","Pre-2000",41.8883333,-87.8386111
"Existing Transit","Metra","Union Pacific West(UP-W)","Melrose Park Metra","Pre-2000",41.8902778,-87.8555556
"Existing Transit","Metra","Union Pacific West(UP-W)","Oak Park Metra","Pre-2000",41.8869444,-87.8011111
"Existing Transit","Metra","Union Pacific West(UP-W)","River Forest Metra","Pre-2000",41.8869444,-87.825
"Existing Transit","Metra","Union Pacific West(UP-W)","Villa Park Metra","Pre-2000",41.8963889,-87.9775
"Existing Transit","Metra","Union Pacific West(UP-W)","West Chicago Metra","Pre-2000",41.8811111,-88.1988889
"Existing Transit","Metra","Union Pacific West(UP-W)","Wheaton Metra","Pre-2000",41.8644444,-88.1119444
"Existing Transit","Metra","Union Pacific West(UP-W)","Winfield Metra","Pre-2000",41.87,-88.1569444
"Existing Transit","Metro","Metro Blue Line (801)","103rd Street Station","Pre-2000",33.942702,-118.24324
"Existing Transit","Metro","Metro Blue Line (801)","1st Street Station","Pre-2000",33.768078,-118.189832
"Existing Transit","Metro","Metro Blue Line (801)","5th Street Station","Pre-2000",33.772348,-118.189364
"Existing Transit","Metro","Metro Blue Line (801)","7th Street / Metro Center Station","Pre-2000",34.048706,-118.258738
"Existing Transit","Metro","Metro Blue Line (801)","Anaheim Station","Pre-2000",33.782302,-118.189359
"Existing Transit","Metro","Metro Blue Line (801)","Artesia Station","Pre-2000",33.876644,-118.222793
"Existing Transit","Metro","Metro Blue Line (801)","Compton Station","Pre-2000",33.896314,-118.224232
"Existing Transit","Metro","Metro Blue Line (801)","Del Amo Station","Pre-2000",33.847566,-118.210822
"Existing Transit","Metro","Metro Blue Line (801)","Firestone Station","Pre-2000",33.959616,-118.243261
"Existing Transit","Metro","Metro Blue Line (801)","Florence Station","Pre-2000",33.974346,-118.24331
"Existing Transit","Metro","Metro Blue Line (801)","Grand Station","Pre-2000",34.033017,-118.268996
"Existing Transit","Metro","Metro Blue Line (801)","Imperial / Wilmington (Rosa Parks) Station","Pre-2000",33.929046,-118.23805
"Existing Transit","Metro","Metro Blue Line (801)","Long Beach Transit Mall","Pre-2000",33.768069,-118.192689
"Existing Transit","Metro","Metro Blue Line (801)","Pacific Station","Pre-2000",33.772137,-118.193715
"Existing Transit","Metro","Metro Blue Line (801)","PCH Station","Pre-2000",33.789566,-118.189361
"Existing Transit","Metro","Metro Blue Line (801)","Pico Station","Pre-2000",34.040422,-118.266455
"Existing Transit","Metro","Metro Blue Line (801)","San Pedro Station","Pre-2000",34.027081,-118.256067
"Existing Transit","Metro","Metro Blue Line (801)","Slauson Station","Pre-2000",33.987604,-118.243195
"Existing Transit","Metro","Metro Blue Line (801)","Vernon Station","Pre-2000",34.003194,-118.243138
"Existing Transit","Metro","Metro Blue Line (801)","Wardlow Station","Pre-2000",33.819397,-118.195716
"Existing Transit","Metro","Metro Blue Line (801)","Washington Station","Pre-2000",34.020406,-118.242825
"Existing Transit","Metro","Metro Blue Line (801)","Willow Station","Pre-2000",33.806285,-118.189487
"Existing Transit","Metro","Metro Gold Line  (804)","Allen Station","2003",34.152409,-118.112812
"Existing Transit","Metro","Metro Gold Line  (804)","Atlantic Station","2009",34.033359,-118.152646
"Existing Transit","Metro","Metro Gold Line  (804)","Chinatown Station","2003",34.064799,-118.235618
"Existing Transit","Metro","Metro Gold Line  (804)","Del Mar Station","2003",34.141065,-118.148173
"Existing Transit","Metro","Metro Gold Line  (804)","East LA Civic Center Station","2009",34.03346,-118.162033
"Existing Transit","Metro","Metro Gold Line  (804)","Fillmore Station","2003",34.133489,-118.148114
"Existing Transit","Metro","Metro Gold Line  (804)","Heritage Square / Arroyo Station","2003",34.087747,-118.212631
"Existing Transit","Metro","Metro Gold Line  (804)","Highland Park Station","2003",34.110501,-118.193979
"Existing Transit","Metro","Metro Gold Line  (804)","Indiana Station","2009",34.033308,-118.192319
"Existing Transit","Metro","Metro Gold Line  (804)","Lake Station","2003",34.151788,-118.132604
"Existing Transit","Metro","Metro Gold Line  (804)","Lincoln Heights / Cypress Park Station","2003",34.081264,-118.219958
"Existing Transit","Metro","Metro Gold Line  (804)","Little Tokyo / Arts District Station","2009",34.048981,-118.238058
"Existing Transit","Metro","Metro Gold Line  (804)","Maravilla Station","2009",34.033278,-118.169098
"Existing Transit","Metro","Metro Gold Line  (804)","Mariachi Plaza / Boyle Heights Station","2009",34.04728,-118.219818
"Existing Transit","Metro","Metro Gold Line  (804)","Memorial Park Station","2003",34.147668,-118.147866
"Existing Transit","Metro","Metro Gold Line  (804)","Mission Station","2003",34.115278,-118.157729
"Existing Transit","Metro","Metro Gold Line  (804)","Pico / Aliso Station","2009",34.047595,-118.225196
"Existing Transit","Metro","Metro Gold Line  (804)","Sierra Madre Villa Station","2009",34.147679,-118.082316
"Existing Transit","Metro","Metro Gold Line  (804)","Soto Station","2009",34.043759,-118.209729
"Existing Transit","Metro","Metro Gold Line  (804)","Southwest Museum Station","2003",34.099067,-118.205571
"Existing Transit","Metro","Metro Gold Line  (804)","Union Station","Pre-2000",34.056032,-118.234765
"Existing Transit","Metro","Metro Green Line  (803)","Avalon Station","Pre-2000",33.927595,-118.265175
"Existing Transit","Metro","Metro Green Line  (803)","Aviation Station (LAX Shuttle Connection)","Pre-2000",33.92992,-118.377589
"Existing Transit","Metro","Metro Green Line  (803)","Crenshaw Station","Pre-2000",33.925259,-118.326491
"Existing Transit","Metro","Metro Green Line  (803)","Douglas Station","Pre-2000",33.906076,-118.384376
"Existing Transit","Metro","Metro Green Line  (803)","El Segundo Station","Pre-2000",33.916375,-118.38674
"Existing Transit","Metro","Metro Green Line  (803)","Harbor Freeway Station","Pre-2000",33.928777,-118.28183
"Existing Transit","Metro","Metro Green Line  (803)","Hawthorne Station","Pre-2000",33.933519,-118.352597
"Existing Transit","Metro","Metro Green Line  (803)","Imperial / Wilmington (Rosa Parks) Station","Pre-2000",33.928254,-118.238661
"Existing Transit","Metro","Metro Green Line  (803)","Lakewood Station","Pre-2000",33.913217,-118.140611
"Existing Transit","Metro","Metro Green Line  (803)","Long Beach Station","Pre-2000",33.924863,-118.209927
"Existing Transit","Metro","Metro Green Line  (803)","Mariposa Station","Pre-2000",33.923634,-118.387579
"Existing Transit","Metro","Metro Green Line  (803)","Norwalk Station","Pre-2000",33.914016,-118.104705
"Existing Transit","Metro","Metro Green Line  (803)","Redondo Beach Station","Pre-2000",33.894704,-118.369481
"Existing Transit","Metro","Metro Green Line  (803)","Vermont Station","Pre-2000",33.928618,-118.291941
"Existing Transit","Metro","Metro Orange Line  (901)","Balboa Station","2005",34.185978,-118.500778
"Existing Transit","Metro","Metro Orange Line  (901)","Canoga Station","2005",34.190578,-118.596977
"Existing Transit","Metro","Metro Orange Line  (901)","De Soto Station","2005",34.188698,-118.58876
"Existing Transit","Metro","Metro Orange Line  (901)","Laurel Canyon Station","2005",34.168591,-118.396805
"Existing Transit","Metro","Metro Orange Line  (901)","North Hollywood Station","2005",34.16872,-118.37767
"Existing Transit","Metro","Metro Orange Line  (901)","North Hollywood Station Layover","2005",34.16843,-118.378151
"Existing Transit","Metro","Metro Orange Line  (901)","Pierce College Station","2005",34.187347,-118.571251
"Existing Transit","Metro","Metro Orange Line  (901)","Reseda Station","2005",34.180492,-118.536346
"Existing Transit","Metro","Metro Orange Line  (901)","Sepulveda Station","2005",34.180908,-118.468933
"Existing Transit","Metro","Metro Orange Line  (901)","Tampa Station","2005",34.181412,-118.553764
"Existing Transit","Metro","Metro Orange Line  (901)","Valley College Station","2005",34.172817,-118.42263
"Existing Transit","Metro","Metro Orange Line  (901)","Van Nuys Station","2005",34.180683,-118.448334
"Existing Transit","Metro","Metro Orange Line  (901)","Warner Center Transit Hub Layover","2005",34.180428,-118.60144
"Existing Transit","Metro","Metro Orange Line  (901)","Woodley Station","2005",34.18631,-118.483994
"Existing Transit","Metro","Metro Orange Line  (901)","Woodman Station","2005",34.179264,-118.42968
"Existing Transit","Metro","Metro Purple Line  (805)","Wilshire / Normandie Station","Pre-2000",34.061753,-118.300211
"Existing Transit","Metro","Metro Purple Line  (805)","Wilshire / Western Station","Pre-2000",34.061615,-118.308968
"Existing Transit","Metro","Metro Purple Line  (805), Metro Red Line  (802)","7th Street / Metro Center Station","Pre-2000",34.04868,-118.258692
"Existing Transit","Metro","Metro Purple Line  (805), Metro Red Line  (802)","Union Station","Pre-2000",34.054761,-118.234254
"Existing Transit","Metro","Metro Purple Line  (805), Metro Red Line  (802)","Wilshire / Vermont Station","Pre-2000",34.06229,-118.291005
"Existing Transit","Metro","Metro Red Line  (802)","Hollywood / Highland Station","Pre-2000",34.101565,-118.338563
"Existing Transit","Metro","Metro Red Line  (802)","Hollywood / Vine Station","Pre-2000",34.10163,-118.32686
"Existing Transit","Metro","Metro Red Line  (802)","Hollywood / Western Station","Pre-2000",34.101736,-118.309168
"Existing Transit","Metro","Metro Red Line  (802)","North Hollywood Station","Pre-2000",34.168794,-118.376472
"Existing Transit","Metro","Metro Red Line  (802)","Universal City Station","Pre-2000",34.139368,-118.362535
"Existing Transit","Metro","Metro Red Line  (802)","Vermont / Beverly Station","Pre-2000",34.076157,-118.291682
"Existing Transit","Metro","Metro Red Line  (802)","Vermont / Santa Monica Station","Pre-2000",34.090979,-118.29174
"Existing Transit","Metro","Metro Red Line  (802)","Vermont / Sunset Station","Pre-2000",34.098202,-118.291759
"Existing Transit","Metro","Metro Red Line  (802), Metro Purple Line  (805)","Civic Center Station","Pre-2000",34.054439,-118.246734
"Existing Transit","Metro","Metro Red Line  (802), Metro Purple Line  (805)","Pershing Square Station","Pre-2000",34.048857,-118.251907
"Existing Transit","Metro","Metro Red Line  (802), Metro Purple Line  (805)","Westlake / McArthur Park Station","Pre-2000",34.05723,-118.276328
"Existing Transit","METRO","METRO RAIL(700)","BELL STN ","2004",29.753596,-95.367568
"Existing Transit","METRO","METRO RAIL(700)","DOWNTOWN TC STN ","2004",29.750596,-95.369934
"Existing Transit","METRO","METRO RAIL(700)","DRYDEN/TMC STN","2004",29.70936,-95.401194
"Existing Transit","METRO","METRO RAIL(700)","ENSEMBLE/HCC STN ","2004",29.738849,-95.379285
"Existing Transit","METRO","METRO RAIL(700)","FANNIN SOUTH STN NB","2004",29.673584,-95.402799
"Existing Transit","METRO","METRO RAIL(700)","HERMANN PARK/RICE U STN ","2004",29.720034,-95.393583
"Existing Transit","METRO","METRO RAIL(700)","MAIN STREET SQUARE STN ","2004",29.755868,-95.365814
"Existing Transit","METRO","METRO RAIL(700)","MCGOWEN STN","2004",29.745745,-95.373778
"Existing Transit","METRO","METRO RAIL(700)","MEMORIAL HERMANN/HOUSTON ZOO STN ","2004",29.714874,-95.396817
"Existing Transit","METRO","METRO RAIL(700)","MUSEUM DISTRICT STN ","2004",29.724331,-95.388174
"Existing Transit","METRO","METRO RAIL(700)","PRESTON STN ","2004",29.761132,-95.361641
"Existing Transit","METRO","METRO RAIL(700)","RELIANT PARK STN","2004",29.685942,-95.403328
"Existing Transit","METRO","METRO RAIL(700)","SMITH LANDS STN ","2004",29.696477,-95.404802
"Existing Transit","METRO","METRO RAIL(700)","TEXAS MEDICAL CENTER TC STN ","2004",29.70413,-95.402873
"Existing Transit","METRO","METRO RAIL(700)","UH-DOWNTOWN STN NB","2004",29.765874,-95.358689
"Existing Transit","METRO","METRO RAIL(700)","WHEELER STN","2004",29.732737,-95.383355
"Existing Transit","Metrolink","91 Line, Orange County Line","Fullerton Metrolink Station","2002",33.8686969086,-117.922291267
"Existing Transit","Metrolink","91 Line, Orange County Line","Norwalk/ Santa Fe Springs Metrolink Station","2002",33.9162034093,-118.060168294
"Existing Transit","Metrolink","Antelope Valley Line","Lancaster Metrolink Station","Pre-2000",34.6965780615,-118.136130654
"Existing Transit","Metrolink","Antelope Valley Line","Newhall Metrolink Station","Pre-2000",34.3799153493,-118.527305913
"Existing Transit","Metrolink","Antelope Valley Line","Palmdale Metrolink Station","Pre-2000",34.5907702568,-118.11928982
"Existing Transit","Metrolink","Antelope Valley Line","Santa Clarita Metrolink Station","Pre-2000",34.4134380135,-118.524819487
"Existing Transit","Metrolink","Antelope Valley Line","Sun Valley Metrolink Station","Pre-2000",34.2224021147,-118.373401037
"Existing Transit","Metrolink","Antelope Valley Line","Sylmar/San Fernando Metrolink Station","Pre-2000",34.292593094,-118.450169943
"Existing Transit","Metrolink","Antelope Valley Line","Via Princessa Metrolink Station","Pre-2000",34.408818473,-118.469403745
"Existing Transit","Metrolink","Antelope Valley Line","Vincent Grade/Acton Metrolink Station","Pre-2000",34.4978592605,-118.118298635
"Existing Transit","Metrolink","Burbank-Bob Hope Airport, Ventura County Line, Antelope Valley Line","Glendale Metrolink Station","Pre-2000",34.1233402929,-118.258926661
"Existing Transit","Metrolink","Inland Emp.-Orange Co. Line","Anaheim Canyon Metrolink Station","Pre-2000",33.8541769232,-117.840523875
"Existing Transit","Metrolink","Inland Emp.-Orange Co. Line","San Clemente Pier Metrolink Station","Pre-2000",33.4194741136,-117.619595729
"Existing Transit","Metrolink","Inland Emp.-Orange Co. Line, 91 Line","North Main Corona Metrolink Station","Pre-2000",33.8821931395,-117.563452458
